row ID,row m/z,row retention time,OMICS_MHAE003_icMERS_12HRS_1_Lipid_027_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_12HRS_3_Lipid_037_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_12HRS_4_Lipid_022_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_0HRS_2_Lipid_007_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_0HRS_1_Lipid_041_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_48HRS_1_Lipid_013_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_48HRS_2_Lipid_031_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_0HRS_5_Lipid_002_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_48HRS_1_Lipid_049_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_0HRS_4_Lipid_005_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_12HRS_2_Lipid_050_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_36HRS_1_Lipid_053_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_36HRS_4_Lipid_023_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_24HRS_5_Lipid_004_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_0HRS_4_Lipid_034_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_0HRS_1_Lipid_057_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_36HRS_2_Lipid_033_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_24HRS_3_Lipid_040_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_24HRS_2_Lipid_039_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_48HRS_4_Lipid_035_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_0HRS_2_Lipid_059_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_36HRS_1_Lipid_009_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_36HRS_3_Lipid_021_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_48HRS_3_Lipid_014_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_48HRS_2_Lipid_001_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_12HRS_1_Lipid_038_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_24HRS_3_Lipid_058_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_36HRS_5_Lipid_003_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_36HRS_4_Lipid_008_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_12HRS_5_Lipid_055_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_24HRS_4_Lipid_029_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_36HRS_5_Lipid_045_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_48HRS_3_Lipid_052_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_0HRS_5_Lipid_015_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_12HRS_2_Lipid_032_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_48HRS_5_Lipid_046_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_12HRS_5_Lipid_020_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_48HRS_4_Lipid_010_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_48HRS_5_Lipid_019_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_24HRS_1_Lipid_044_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_24HRS_1_Lipid_056_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_24HRS_2_Lipid_025_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_24HRS_4_Lipid_047_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_12HRS_3_Lipid_028_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_24HRS_5_Lipid_017_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_icMERS_0HRS_3_Lipid_016_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_12HRS_4_Lipid_051_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_36HRS_3_Lipid_011_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_36HRS_2_Lipid_043_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,OMICS_MHAE003_MOCK_0HRS_3_Lipid_026_POS_7July17_Polaroid_HSST-T3-A923.mzML Peak area,
6694,561.3799817026555,34.86779583333325,0,0,1206237.7038950224,1043872.8276649585,0,0,0,0,1427590.5922208412,0,0,0,0,0,0,0,0,0,0,0,0,0,1038895.4614638232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6705,765.6324404432049,61.17546057471266,0,0,619032.8507792457,0,0,1.0003266580692777E7,1312469.1680855926,0,0,0,0,3164107.1260719053,0,1015297.7190597508,0,0,1865069.848363284,1939409.9029376213,1308826.997507513,2847677.787404304,0,0,7383747.470346682,6902157.5552776195,1577536.0361715846,0,1049982.402920885,1720284.3264298453,3634283.2258330085,369299.3528035075,1456542.9442495625,0,3743709.9613198326,0,401265.13646484725,0,0,7202573.683228063,6245171.297079032,1196414.8045720933,1934259.154832427,1424281.716095994,1164880.2545474244,1864731.4407261913,2286048.0926619703,0,0,4485767.353883131,2265346.799301726,0,
6706,759.4958599388361,11.5106656666666,0,0,882675.5040977325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199233.58991912517,0,0,0,0,0,0,0,0,142417.06658217328,0,0,0,243428.07111382225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199675.90653439704,
6713,586.4500019932884,16.5384558333335,0,0,1220328.236418118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718599.4637014595,0,0,0,0,0,0,0,
6714,698.6695860853554,74.19590366666671,0,0,731954.1385787857,2376413.800786622,0,0,0,0,2226526.971532699,0,0,0,1650695.9909286129,0,2404871.1623405335,2302795.741937745,0,769879.4675232084,0,0,2164452.5355049707,0,0,0,0,0,0,0,0,0,0,0,0,2335721.195864966,0,1881048.774136847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6723,595.279013066182,39.21828666666667,0,0,1253177.9987228846,0,0,0,0,0,0,735365.8629228297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504885.5809455581,
6738,555.3964293849962,23.042361086956475,0,0,950909.2686978963,0,0,0,0,802424.367118697,902944.8718715884,633754.731156778,0,0,0,0,0,0,0,795013.0035400529,818236.2866246932,689769.4467510891,942847.4243202962,1072943.8859462312,0,928397.009100113,0,0,828698.229785024,0,0,0,0,914417.9461543795,0,1030408.4201473505,0,0,857725.5279112806,0,875306.6490429293,802883.0563692264,0,789196.8978955278,0,930896.7361501204,867852.7471574498,847102.9706388917,712255.0041309539,0,694201.7953746367,974632.3872404794,
6739,886.5982926451666,13.1988135555554,0,0,1203791.1420099256,1074240.4157557916,0,872288.2939756582,605819.2658745401,0,0,903060.3311596392,0,919646.4102964166,0,0,0,0,0,0,0,0,0,0,956546.0926263015,0,0,0,0,0,0,1024438.5185602077,1081567.66908246,0,0,0,0,932892.4203912468,0,0,0,0,1184885.8216802345,0,0,0,1175286.6251507504,919331.8234100215,0,1307916.3664539051,0,1407149.3646380657,
6765,1092.7577738345994,23.05254520202015,0,0,873091.2593050393,820253.8932952672,744182.8341195781,724857.4692685916,0,0,873402.7760490935,520929.09127288824,947040.6149847192,0,0,0,621147.2328941596,682788.3365089698,752404.0974762323,0,0,742663.9248893867,0,1054557.328396959,861190.0786638889,780191.3003523125,0,557542.9177781342,896052.8074656526,681695.4169367972,760172.646528393,817591.3668741292,0,747476.6669170185,502330.1926131074,805274.6657239172,887001.401292861,0,949088.9249019446,654149.522683121,775460.8073315908,712196.3409785712,906805.5984132382,829966.9751325271,714406.7707765948,0,789434.8091538058,795434.5043778173,0,0,637201.1213436914,0,
6771,892.5425154604385,20.991883823529353,0,0,811729.022736733,0,596981.668491442,378168.7459407327,0,254754.53338798502,544915.2961281805,401876.423672743,664003.2465454658,505634.02386538126,885391.1681853095,0,412960.5244432541,0,0,0,429319.8482883757,261542.32365189667,994720.8719931014,797956.7745021525,471865.8494942279,841442.9841004709,0,0,636809.903406398,0,615312.0835024685,695657.608577874,675042.8206394472,562346.2085823339,0,529588.4417210186,0,0,835100.541898343,656332.6909421949,809995.3123053088,422216.15316700045,0,0,410966.1507795148,708037.8781284505,687666.1719770235,563499.401174468,487620.3256763817,697334.6942170081,409928.43803964206,783453.9975281273,
6774,489.3774997444397,17.508062727272726,0,0,1134963.7376360467,0,1119049.7057208219,994129.8553390026,0,0,1147080.2745758258,0,0,0,0,0,968973.7734618912,0,884894.3191378103,1026364.6168272513,0,0,0,0,1225568.0960234911,0,0,0,0,0,0,1094852.9151567668,0,0,0,957882.9376617726,0,1512804.1081263088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6784,609.3957203268681,55.10679064102568,0,0,695026.9046192389,731952.5990780323,592790.2779164099,0,0,0,805776.9846896238,0,0,0,0,0,685064.3753287552,835672.1825451851,444492.84239468,715091.134204407,0,0,736706.4317424411,0,749329.2074922898,2077938.6134696011,0,0,0,0,0,586243.9440905312,0,0,0,0,0,564651.2835281986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6801,875.5861865917459,22.72785460317462,0,0,1045850.3608090093,1293710.0131113497,0,0,0,1183021.8474097163,0,0,935606.6142838196,0,1878399.5706292915,0,0,0,1598132.5619233623,0,0,0,0,1086457.461359906,0,1517404.827576961,0,824266.3841935747,0,0,0,0,1358033.1327658135,1736036.690009243,0,0,592823.156598946,0,1088218.6750496402,1305868.2440178334,0,0,1034920.9699024402,0,1707651.5317384677,1579721.52066272,941956.6159129161,0,1507987.5638643813,869521.9543850257,889312.4499201023,0,
6802,821.7419746215467,69.019785877193,0,0,785237.4932146583,1552353.2567551536,0,0,0,0,0,1206754.886298484,0,0,0,0,0,997798.1235473144,0,0,674178.9634052692,697557.060502751,1435524.572163717,0,514015.12016728474,0,0,0,1002164.2375566617,0,849346.7478223676,1251738.5595359723,0,709633.2813887016,0,798086.2254551871,0,2220231.523651978,0,0,0,593662.3757228173,0,385141.3119390967,0,0,489605.35329367395,402985.18431314395,748064.7206934385,0,0,0,
6811,926.6009054691996,24.940710000000003,0,0,889715.7615972221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942539.1901432716,0,0,0,0,0,0,0,0,0,0,0,0,0,
6816,619.612231134243,31.79188765624994,0,0,769676.5410905635,0,0,254168.98683281365,0,434233.85361133615,421411.79109503835,220057.59234376941,211813.88924800162,252345.44006296512,0,0,0,0,320241.41204779875,296127.8369211824,0,0,427442.19567653985,438901.8294390036,0,265269.7270189418,212363.52228158875,423129.17417498096,345150.74124511966,0,321242.4377579053,480928.7393329008,0,179147.09408655536,145446.07054702073,254566.81378636067,820667.6722403478,0,489106.95777618035,0,0,356977.294853072,355190.1828941339,957574.3797047964,115700.63997582895,492686.13851041684,394404.467321831,280720.44792069757,613145.0220350985,373129.26054198894,210739.33375600257,0,
6831,396.4184271402635,51.78144472222234,0,0,734435.1184389213,0,796953.5795050361,0,0,0,0,0,0,0,0,0,0,721310.6047719566,0,0,0,0,611712.0665330125,0,1112077.8885562418,0,0,0,0,0,0,0,0,0,0,501926.13158013765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6858,540.475448036026,67.8914702272726,0,0,516063.15789644915,0,644031.4444514017,0,2614632.7944055847,3403280.067968028,0,1893201.4418376517,0,1714762.258055073,0,0,0,0,0,0,0,1620214.123902693,0,0,0,0,0,2920789.076877187,1630427.5615705021,1320573.984421472,2734362.1070222906,0,0,1577980.8899100872,1960959.869506285,0,0,649760.3754166055,2526428.0230786293,0,0,1683458.7122132343,0,0,1450500.1280793843,1279882.0210335085,0,2625550.879650162,2380189.9000961864,0,1381019.1383483144,3021848.954835551,
6871,810.5767879898601,51.23452838541669,0,0,609918.2209970191,0,0,0,0,0,0,1833732.6132466833,0,1385104.0867452351,526009.4302279963,0,0,0,375107.8189110259,0,899917.373845549,868040.7442778049,0,1246854.183406978,339892.0533273686,1634582.1961183667,958905.6871800518,1361383.0405377652,1851389.610911034,0,1522090.1925149644,0,1420073.0124103806,0,1371991.9246892224,0,1959711.846036792,639380.9525727824,1724274.7212127263,1294107.3568665478,976247.3739817356,1357806.4551547156,2002527.5722278892,1763187.7087334269,1362352.3738227405,1979256.1008526685,1563962.1412775503,1537694.306772842,1740530.2937012513,2180954.1744547766,1227656.6869719212,1878802.8727525047,
6873,1315.3253707755537,73.38469196078441,0,0,636505.0053370425,864072.7000608305,486627.95531890984,0,0,0,0,4629333.1634632675,0,2282781.8327667075,0,0,0,0,0,423831.531226173,4660478.040276016,4809375.580932771,0,0,0,7742991.77774502,0,6667312.871361914,2698309.261161903,3196742.639797438,3874696.376714609,0,7166293.249201913,0,0,0,0,0,0,0,4458335.756906023,0,0,0,0,0,0,5927044.834059313,0,0,6478907.292866896,0,
6889,752.7259617284582,75.92230429824573,0,0,776178.9892502533,0,0,883244.4807606982,1976218.9580152507,0,0,572054.2835892735,873208.8912966084,288894.0505578497,0,0,0,0,0,0,0,0,0,0,0,889074.4574759019,0,0,488979.19522054534,0,426355.0547117287,0,0,0,1042990.0299445656,0,958556.3673045009,0,0,1475330.3524129305,0,997000.5456981189,0,0,833056.2841843563,0,314110.04401751596,1114312.813455823,806572.897404004,220275.96739422696,919490.2504643132,0,
6898,542.4242490423737,16.7452891666665,0,0,1051694.200930029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587569.1718882236,0,0,0,0,0,0,0,
6904,1067.5451710081643,21.220837500000037,0,0,712691.3426895811,1001275.1199297264,1042986.5889443074,0,511919.3559465138,0,0,0,886994.0385383563,636838.0690071549,1056619.8507760435,815686.6334487483,0,0,855267.5572568979,0,0,0,0,1209796.2178259303,0,773412.0587821221,0,0,860883.2237832188,0,706184.7871466182,0,576421.853407337,0,523111.22401795175,1046247.568643349,0,836448.9806753886,761808.2722109696,756488.4528798624,807548.0502887788,0,0,0,720930.2360248548,902605.5244988551,794216.3960345542,764501.2820990991,0,1024279.7133765765,0,1090853.6531138662,
6907,1076.584221550231,29.40755870967742,0,0,778743.7088600334,833930.1116068551,925187.027309001,0,521335.17876165255,0,878823.496608231,717761.1903599388,858936.7202164108,761754.7161323255,840323.0518277825,0,700450.7710334082,1112827.338474495,0,0,0,544335.9909981611,1168215.838050735,0,0,696608.8910096823,0,0,871733.317514834,0,803578.1010727441,0,684210.3346939076,706806.0473275455,539906.631474866,810672.8455655985,1122223.5194032982,0,1011469.5672301777,688181.830629776,743601.9919197906,710158.2396956346,0,909506.7134583307,686874.2639241067,898445.1566023694,901196.9646985943,579109.5305061105,844044.0243104706,0,0,0,
6911,1247.7678202342272,46.439689166666504,0,0,883156.5121877305,0,0,0,0,0,0,0,0,694233.5379936564,0,0,0,0,0,0,0,0,0,0,999097.2635411288,0,0,0,0,0,617771.2094319006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6934,1262.788506651684,46.43312261904771,0,0,820742.0199994333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025309.9977422103,0,0,0,0,932144.9376139832,0,635827.6628256739,0,0,0,0,0,0,0,0,0,0,0,0,696296.437953992,485373.33766619826,789927.5438447816,0,0,0,0,0,0,
6940,850.6240553391301,53.0137803333334,0,0,684149.3866932687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886321.1688406155,0,0,0,0,759052.7680531337,0,0,0,0,0,0,0,0,686157.4939962467,1360266.850265915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6980,428.3713303049253,29.5702241666665,0,0,866937.1607087022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142322.8227343212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6992,363.30996480338024,22.62998049999993,0,0,712604.2039654328,754630.8287485641,678874.5033490299,388928.58732330595,394241.7087394002,0,735910.9955323818,460110.7635463371,400385.03048543935,346943.32634221925,726002.8332029826,0,0,0,0,0,574810.6901384346,550033.2032327075,0,0,497255.0587073423,0,0,636410.8504046439,585587.2977201489,398012.2580503367,641382.5397977356,0,738820.5973194554,502066.5447934113,0,631490.3371042745,0,0,443014.9551805018,592299.4920944923,379581.6907152952,532865.7590574352,457146.59437156026,438483.0575226381,0,744920.5064556606,0,880952.5195384898,0,0,455925.48058872065,316896.86003512435,
7010,1018.6847246745253,24.428145967742,0,0,684283.6231747738,544111.0661736322,0,490233.40474049223,0,510041.12122687825,0,0,609379.7730115851,0,0,482366.93713351863,0,0,0,0,0,365626.40781040594,632514.9586532373,755739.0235363179,0,0,406582.23066659976,508264.12907702796,656518.6209290155,0,0,660850.3074039799,532230.7735535341,544883.1728564751,404230.0906713989,618368.561729448,547982.8142181778,448274.0890108412,650010.7578713074,589431.7778962131,538645.1343745426,498772.2323784121,663402.7919447825,626570.6648833627,487450.99568867794,640949.9987885763,661252.333345719,553309.3834182231,0,656459.4005509305,483027.44671847974,0,
7025,681.5310040620254,32.4929326666664,0,0,739529.5128268058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182924.6798088208,0,0,0,0,0,583079.1448361558,0,0,0,0,0,0,0,0,0,0,663304.726569686,0,0,0,0,0,0,0,626308.1658486638,
7026,655.5833740361164,30.014239652777793,0,0,642462.5788471249,0,540413.7173109866,0,573816.3476518912,0,686152.7313312066,0,0,0,1067751.2843230336,0,0,531923.3098003471,420736.0782246453,886068.6592767497,0,545134.533959971,364164.3203962041,1114372.8135489458,0,601076.7078245137,0,0,456357.98191743856,0,0,598298.0292332073,567150.5069749706,396085.8510399534,723493.9319600572,570816.0820379313,0,0,0,0,0,448788.2789219092,541282.2369125963,0,0,627793.1557264924,0,745782.6123948568,92937.6024101839,921009.2502791206,0,0,
7052,435.4546132407534,68.9320925,0,0,573822.7088849396,0,0,0,0,0,0,1650028.3273075703,803260.9228641205,0,0,0,0,0,0,0,0,0,797799.8792771474,0,0,3478716.138560735,0,0,0,0,0,0,355399.84838722006,0,1347245.8923609385,0,372154.18903897365,0,0,0,0,329333.46210308385,0,1932611.2233651916,0,1092321.445701069,0,0,0,0,487916.1015236365,0,
7062,1021.298989361933,67.68804296296301,0,0,458581.4457158563,0,0,0,0,0,761241.5038395872,0,0,0,0,0,481688.7954000985,521695.37339450815,0,566928.7759297843,0,0,874069.6830003094,0,0,0,1321131.4075111793,0,0,0,0,0,0,0,0,1235247.0562189075,0,0,0,1425733.7827843938,0,0,0,0,0,0,0,0,0,0,0,0,
7069,433.24938730417153,33.069027333333295,0,0,702135.0062742105,1154215.51582812,0,0,0,0,1480839.5539274798,0,0,0,877395.576019492,0,0,1190984.060477217,807288.7339108187,1117293.4508537208,0,0,0,0,0,0,0,0,0,1699919.427995416,0,987088.1740400365,0,0,0,893210.0683003105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7077,342.3473456517817,30.794227777777778,0,0,829371.7781602605,0,690292.4478957973,524309.152886529,0,0,0,0,0,0,788341.0419868124,0,0,638676.9544359187,0,515050.2387028447,0,0,0,0,1374993.7450499856,0,0,0,0,0,1169481.8017650298,0,0,0,0,0,0,0,0,0,0,0,0,0,854859.8149203397,0,0,0,0,0,0,0,
7079,397.2498021886523,21.988928666666745,0,0,840008.0670222305,0,0,0,0,960641.7151736132,0,1355022.254012694,1890530.8073600752,622692.1709529008,0,0,0,0,0,0,0,0,0,0,0,657336.88773495,0,0,1773641.251803795,0,707290.8038607644,0,996863.7273846737,0,572310.566148967,0,1380045.102828788,0,2702857.6491689747,0,0,601867.5109614618,880732.4312044973,1814365.217815869,656471.0719793636,1859590.264153607,866606.1717909726,680133.3144318815,0,0,599663.2880117755,0,
7080,689.3792042551507,5.696067604166656,0,0,860148.336695935,617414.5129599615,691481.4721669614,583024.1898787989,0,462134.69182186335,791891.8217578939,408288.0680459342,571723.7148141481,484785.64603953686,947088.8424242933,546866.565738845,627091.744793891,544059.0628532441,502033.241217307,570894.466231343,509371.4320300379,0,975758.2165854305,650877.5356913537,0,0,0,438572.3564607102,491578.7228677626,0,619253.5310019781,0,562279.4201688356,560537.3637216564,0,0,0,0,567779.2841330346,347493.0566637648,0,583622.643721175,562113.8178539723,0,0,544183.6440332511,571724.1923903334,494478.25654282304,0,560894.7793246356,415904.86679059535,0,
7083,437.23431115925683,3.8771516666665002,0,0,375272.4840821213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617052.07455348,0,0,0,0,0,0,0,0,
7095,525.4721749245223,47.074058939393915,0,0,690019.3961232199,607866.1165778799,0,702578.9192002204,0,0,1012049.875371648,0,0,0,833964.1740158693,0,485782.3342264936,661964.9297127659,0,0,0,0,823957.1667247398,3744368.562963329,908763.244807469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8395516.877411492,0,0,0,0,0,0,0,0,0,
7096,990.6825949657741,38.891540961538496,0,0,717677.4295556517,673663.7967667885,0,0,1418673.5647984724,0,774775.2220878195,0,3549770.9001361895,0,0,0,0,742966.5577182102,0,0,1476399.4196943736,1302256.1099122998,826118.8609592282,0,0,2107300.646203688,0,2245964.110125668,3880031.3842788604,0,0,0,2092005.0828259645,2814867.4665918816,0,0,0,615138.9581440685,0,1560344.3572774131,2176595.607692443,3273272.0089075444,3939262.6087637246,2686845.9436114244,0,1615454.2036439972,3136951.5609669113,2215441.849551114,0,3463175.2015166525,2330482.9085970675,4727254.667467761,
7149,1360.701403443175,24.116087466666645,0,0,640552.6648653842,0,0,3169299.9727136088,2594960.670067518,0,3876455.846941713,0,509243.8798137949,2639707.3348946446,4314803.406870375,1771382.8848920052,0,0,2540739.4921431644,1678019.4653251746,1654789.5892362539,0,0,2548433.479928338,1833278.299022637,0,0,501865.53937191935,0,2235174.9942842615,0,0,0,2662578.4253584025,0,0,1177721.4410076428,0,0,0,4376079.443934447,1688650.4109214528,1682679.720565474,1000605.8326316304,1615880.024502366,1392922.4454776212,1773251.202100088,0,0,0,0,429256.43729340466,
7151,517.3956739943249,17.731555833333502,0,0,617276.4517373573,672737.5676256684,766897.8795988623,774553.3532500253,0,0,0,0,0,0,350283.1177081227,0,0,931417.9861278204,0,0,0,0,929865.3965855944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046370.1453367602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7165,750.7094671753789,75.06737361111101,0,0,539818.3482318996,0,1835339.3342601936,569453.0526640612,753594.9225103272,1322785.6151196284,0,0,0,0,1517174.5545783096,0,0,0,0,0,0,0,0,0,383448.90056299703,0,1339833.7995740552,0,0,818582.811431366,0,0,753828.5494936521,688015.0164112215,0,0,0,0,0,0,0,545134.2650208392,0,0,0,0,0,0,0,0,0,0,
7182,609.6632748987514,63.769901309523796,0,0,413945.22823284625,0,0,339536.7636628943,0,2240831.428977263,415329.7593237505,1800892.454673846,0,3103390.7366264574,0,0,0,0,0,0,0,0,251706.01335972943,0,375674.53323711915,2793621.021663302,995600.153246287,2927969.4147190284,1364504.4407691779,1178678.8948241968,3330730.911758461,0,1989935.9387074008,0,0,0,2058438.4387051307,0,2141931.4911668487,0,2285733.592040943,2375058.999925611,2960547.4377419697,2876048.409182566,2478755.0531232078,0,3012394.7812637463,2066357.2457311875,2073891.4108701828,3547417.1936406116,2478388.0023338324,2722556.8632112793,
7203,1001.6528315896269,20.771113,0,0,691845.7174110046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562916.8419368205,0,0,0,0,0,0,470250.4549210745,613065.6967133856,0,0,446451.1986851105,0,0,
7208,1311.6381343613189,24.07991562499996,0,0,426493.5571684601,0,0,3164047.344420527,2410130.74328579,0,4080982.92966362,0,0,2937517.502652151,3894004.4398981724,0,0,0,2284811.7421407183,1759834.21367416,0,3223640.198231136,0,3157175.4256983455,1772237.404563735,0,5620927.037604794,0,1089876.5266527212,2535975.3235240704,0,0,0,2661186.934172138,2979658.6360060796,0,903249.2015373646,3754417.141583467,0,0,0,1574842.8780421626,1750589.8648595058,0,1745405.8568661117,1670246.800936794,2658056.1156564616,0,0,4072477.9142871317,0,0,
7219,823.5475734424225,36.43500888888867,0,0,629864.6655196948,0,0,0,0,0,822508.1077130017,0,0,0,0,0,0,0,0,0,0,0,0,0,1116598.2268899058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7236,657.4366284262246,36.81053913043469,0,0,682629.4899414249,743910.5877780288,721370.7703958141,589152.9687000716,0,0,802304.4315773917,562813.0829867901,0,0,0,0,639317.2684573341,725151.2009623839,0,621814.1499407238,0,495332.577724615,0,0,0,0,0,532176.7798081508,688829.3910063594,0,0,706091.2687208336,0,0,0,0,0,0,571676.5677212455,647989.2816681393,0,667830.0335868415,955499.8062899145,544424.1203411276,574573.6766109543,647277.1089966446,645369.0683174838,592757.4796738953,0,0,535729.675119372,0,
7248,583.4236834404952,27.306201388888883,0,0,564069.4658562908,0,0,977475.4869816301,0,0,913541.0339951176,311792.85691360454,0,537897.7432521835,0,0,702896.1532056512,0,0,988689.0233918312,0,0,0,0,814649.683170676,825122.5582588924,0,485164.87638710754,879559.164148713,204245.96248359783,0,0,594792.4953563879,0,0,0,0,0,0,0,0,0,0,0,719520.7984970345,558120.6984883725,243677.2847038538,0,472145.8915307436,0,0,338428.5756728809,
